
organism_name
Absidia glauca
Rhizopogon rudus
Rhizopogon rudus
Rhizopogon rudus
Pluteus cervinus
Psilocybe cubensis
Panaeolus cyanescens
Calocybe cyanea
Megacollybia platyphylla
Macrocystidia cucumis
Tetrapyrgos nigripes
Botrytis fabae
Botrytis fabae
Botrytis fabae
Aspergillus chevalieri
Aspergillus chevalieri
Calonectria ilicicola
Calonectria ilicicola
Calonectria ilicicola
Calonectria ilicicola
Calonectria ilicicola
Calonectria ilicicola
Calonectria ilicicola
Calonectria ilicicola
Calonectria ilicicola
Calonectria ilicicola
Calonectria ilicicola
Calonectria ilicicola
Calonectria ilicicola
Calonectria ilicicola
Calonectria ilicicola
Calonectria ilicicola
Calonectria ilicicola
Calonectria ilicicola
Calonectria ilicicola
Calonectria ilicicola
Calonectria ilicicola
Calonectria ilicicola
Calonectria ilicicola
Calonectria ilicicola
Calonectria ilicicola
Calonectria ilicicola
Calonectria ilicicola
Calonectria ilicicola
Calonectria ilicicola
Calonectria naviculata
Calonectria hawksworthii
Stemphylium lycopersici
Stemphylium lycopersici
Stemphylium lycopersici
Fusarium anguioides
Cladonia borealis
Decorospora gaudefroyi
Ustilago esculenta
Ustilago esculenta
Cryphonectria nitschkei
Cryphonectria nitschkei
Macrolepiota dolichaula
Fusarium sterilihyphosum
Fusarium mangiferae
Fusarium mangiferae
Cryptococcus neoformans AD hybrid
Agaricus bisporus var. bisporus
Agaricus bisporus var. bisporus
Agaricus bisporus var. burnettii
Fusarium falciforme
Calonectria pseudonaviculata
Calonectria pseudonaviculata
Calonectria pseudonaviculata
Calonectria pseudonaviculata
Calonectria pseudonaviculata
Calonectria pseudonaviculata
Calonectria pseudonaviculata
Calonectria pseudonaviculata
Calonectria pseudonaviculata
Calonectria pseudonaviculata
Microdochium bolleyi
Evansstolkia leycettana
Yarrowia galli
Yarrowia galli
Metschnikowia hawaiiana
Metschnikowia hawaiiana
Metschnikowia kipukae
Metschnikowia santaceciliae
Metschnikowia santaceciliae
Talaromyces verruculosus
Coccidioides posadasii
Coccidioides posadasii
Puccinia coronata f. sp. avenae
Puccinia coronata f. sp. avenae
Torulaspora maleeae
Leucoagaricus leucothites
Termitomyces titanicus
Trichoderma erinaceum
Taphrina betulina
Taphrina confusa
Hemileia vastatrix
Ascochyta lentis
Ascochyta lentis
Ascochyta lentis
Ascochyta lentis
Ascochyta lentis
Ascochyta lentis
Ascochyta lentis
Ascochyta lentis
Dentipellis fragilis
Entomortierella parvispora
Gymnopus confluens
Rhodocollybia butyracea
Knufia petricola
Knufia petricola
Heterobasidion parviporum
Cryptococcus sp. 05/00
Puccinia triticina
Puccinia triticina
Aspergillus alliaceus
Aspergillus alliaceus
Psilocybe tampanensis
Psilocybe tampanensis
Psilocybe tampanensis
Setomelanomma holmii
Hanseniaspora opuntiae
Hanseniaspora meyeri
Hanseniaspora lachancei
Hanseniaspora clermontiae
Takashimella tepidaria
Oidium neolycopersici
Exophiala mesophila
Exophiala mesophila
Exophiala mesophila
Cryptococcus neoformans var. neoformans JEC21
Exophiala oligosperma
Exophiala oligosperma
Acaromyces ingoldii
Parastagonospora avenae f. sp. avenae
Parastagonospora avenae f. sp. avenae
Lachnellula occidentalis
Lachnellula willkommii
Dimargaris cristalligena
Lactarius trivialis
Pseudopestalotiopsis theae
Cordyceps cicadae
Cordyceps cicadae
Ophiognomonia clavigignenti-juglandacearum
Ophiognomonia clavigignenti-juglandacearum
Ophiognomonia clavigignenti-juglandacearum
Moniliophthora roreri
Fusarium xylarioides
Fusarium xylarioides
Fusarium xylarioides
Fusarium xylarioides
Fusarium xylarioides
Fusarium xylarioides
Fusarium xylarioides
Fusarium xylarioides
Fusarium xylarioides
Phomopsis vexans
Lactarius indigo
Coccidioides posadasii C735 delta SOWgp
Malassezia japonica
Malassezia japonica
Celoporthe dispersa
Fusarium oxysporum f. sp. apii
Fusarium oxysporum f. sp. apii
Fusarium oxysporum f. sp. apii
Leptosphaeria biglobosa 'brassicae' group
Leptosphaeria maculans 'brassicae' group
Erysiphe pulchra
Starmerella ratchasimensis
Fusarium domesticum
Saccharomyces paradoxus NRRL Y-17217
Saccharomyces mikatae IFO 1815
Saccharomyces mikatae IFO 1815
Saccharomyces kudriavzevii IFO 1802
Naumovozyma castellii NRRL Y-12630
Lachancea kluyveri NRRL Y-12651
Aspergillus nidulans FGSC A4
Aspergillus nidulans FGSC A4
Limonomyces culmigenus
Fusarium graminearum PH-1
Penicillium nordicum
Penicillium nordicum
Alternaria consortialis
Saccharomyces uvarum
Saccharomyces uvarum
Saccharomyces uvarum
Saccharomyces uvarum
Saccharomyces uvarum
Saccharomyces uvarum
Saccharomyces uvarum
Saccharomyces uvarum
Saccharomyces uvarum
Saccharomyces uvarum
Saccharomyces uvarum
Saccharomyces uvarum
Saccharomyces uvarum
Saccharomyces uvarum
Saccharomyces uvarum
Saccharomyces uvarum
Saccharomyces uvarum
Saccharomyces uvarum
Saccharomyces uvarum
Saccharomyces uvarum
Saccharomyces uvarum
Saccharomyces uvarum
Saccharomyces uvarum
Mycena sanguinolenta
Coprinopsis marcescibilis
Leucosporidium yakuticum
Leucosporidium yakuticum
Leucosporidium yakuticum
Fusarium coffeatum
Fusarium coffeatum
Gymnopilus dilepis
Phymatotrichopsis omnivora
Phymatotrichopsis omnivora
Phymatotrichopsis omnivora
Phymatotrichopsis omnivora
Fusarium tucumaniae
Fusarium tucumaniae
Fusarium tucumaniae
Fusarium tucumaniae
Fusarium virguliforme
Fusarium virguliforme
Fusarium virguliforme
Fusarium virguliforme
Fusarium virguliforme
Fusarium virguliforme
Fusarium virguliforme
Fusarium virguliforme
Fusarium brasiliense
Fusarium cuneirostrum
Cryptococcus neoformans var. grubii H99
Cryptococcus neoformans var. grubii H99
Diplodia corticola
Candida albicans SC5314
Candida albicans SC5314
Candida albicans SC5314
Ustilago maydis 521
Stenocarpella maydis
Trametes polyzona
Coprinopsis cinerea okayama7#130
Geosmithia flava
Calcarisporium arbuscula
Candida africana
Melampsora allii-populina
Pyricularia oryzae 70-15
Fusarium oxysporum f. sp. luffae
Fusarium oxysporum f. sp. luffae
Wallemia ichthyophaga
Wallemia ichthyophaga
Wallemia ichthyophaga
Wallemia ichthyophaga
Wallemia ichthyophaga
Wallemia ichthyophaga
Wallemia ichthyophaga
Wallemia ichthyophaga
Wallemia ichthyophaga
Wallemia ichthyophaga
Wallemia ichthyophaga
Wallemia ichthyophaga
Wallemia ichthyophaga
Wallemia ichthyophaga
Wallemia ichthyophaga
Wallemia ichthyophaga
Wallemia ichthyophaga
Wallemia ichthyophaga
Wallemia ichthyophaga
Wallemia ichthyophaga
Wallemia ichthyophaga
Acidomyces sp. 'richmondensis'
Acidomyces sp. 'richmondensis'
Neohortaea acidophila
Suhomyces emberorum
Chytriomyces confervae
Rhizopus delemar RA 99-880
Coccidioides immitis RS
Fusarium foetens
Trichoderma brevicompactum
Claviceps cyperi
Fusarium commune
Fusarium commune
Anthracocystis panici-leucophaei
Ustilago vetiveriae
Ustilago xerochloae
Saccharomyces boulardii (nom. inval.)
Saccharomyces boulardii (nom. inval.)
Saccharomyces boulardii (nom. inval.)
Saccharomyces boulardii (nom. inval.)
Saccharomyces boulardii (nom. inval.)
Saccharomyces boulardii (nom. inval.)
Saccharomyces boulardii (nom. inval.)
Saccharomyces boulardii (nom. inval.)
Valsa sordida
Valsa sordida
Apiotrichum mycotoxinovorans
Apiotrichum mycotoxinovorans
Hymenoscyphus scutula
Hymenoscyphus herbarum
Malassezia yamatoensis
Clavariopsis aquatica
Articulospora tetracladia
Verruconis gallopava
Fonsecaea monophora
Penicillium dipodomyicola
Penicillium dipodomyicola
Penicillium dipodomyicola
Penicillium flavigenum
Claviceps digitariae
Grosmannia galeiformis
Monilinia polystroma
Dendryphion nanum
Melampsora medusae f. sp. deltoidis
Lachancea waltii NCYC 2644
Clavaria fumosa
Hygrophorus russula
Chrysosporium queenslandicum
Phaffia rhodozyma
Phaffia rhodozyma
Phaffia rhodozyma
Phaffia rhodozyma
Phaffia rhodozyma
Phaffia rhodozyma
Phaffia rhodozyma
Phaffia rhodozyma
Phaffia rhodozyma
Paecilomyces variotii
Paecilomyces variotii
Paecilomyces variotii
Paecilomyces variotii
Paecilomyces penicillatus
Paecilomyces penicillatus
Trichoglossum hirsutum
Astraeus odoratus
Blastobotrys mokoenaii
Teunomyces cretensis
Ophiocordyceps unilateralis
Microbotryum intermedium
Kazachstania aerobia
Kodamaea laetipori
[Candida] gorgasii
Candida orthopsilosis
Candida metapsilosis
Candida metapsilosis
Candida metapsilosis
Candida metapsilosis
Phanerochaete chrysosporium RP-78
Antonospora locustae
Kazachstania slooffiae
Olpidium bornovanus
Botrytis elliptica
Botrytis elliptica
Botrytis galanthina
Botryotinia globosa
Botrytis hyacinthi
Botryotinia narcissicola
Botrytis paeoniae
Botrytis paeoniae
Apiotrichum akiyoshidainum
Boletus bicolor
Suillus hirtellus
Dictyocoela muelleri
Tetrapisispora namnaoensis
Sporisorium graminicola
Diplodia scrobiculata
Fusarium cortaderiae
Fusarium cortaderiae
Fusarium cortaderiae
Fusarium cortaderiae
Fusarium cortaderiae
Fusarium brasilicum
Fusarium brasilicum
Fusarium asiaticum
Fusarium asiaticum
Fusarium asiaticum
Fusarium asiaticum
Fusarium austroamericanum
Fusarium austroamericanum
Fusarium austroamericanum
Fusarium austroamericanum
Fusarium austroamericanum
Fusarium meridionale
Fusarium meridionale
Fusarium meridionale
Fusarium meridionale
Fusarium mesoamericanum
Fusarium boothii
Fusarium boothii
Fusarium boothii
Fusarium acaciae-mearnsii
Fusarium acaciae-mearnsii
Fusarium acaciae-mearnsii
Fusarium acaciae-mearnsii
Fusarium gaditjirri
Cryptococcus neoformans var. neoformans B-3501A
Sarocladium oryzae
Sarocladium oryzae
Sporothrix luriei
Serpula lacrymans var. shastensis
Yarrowia lipolytica CLIB122
Debaryomyces hansenii CBS767
Eremothecium gossypii ATCC 10895
Encephalitozoon cuniculi GB-M1
Saccharomyces cerevisiae RM11-1a
Aspergillus terreus ATCC 20542
Pseudopyrenochaeta lycopersici
Meira nashicola
Synchytrium endobioticum
Synchytrium endobioticum
Synchytrium endobioticum
Peltaster fructicola
Dictyocoela roeselum
Microbotryum lychnidis-dioicae
Microbotryum lychnidis-dioicae
Microbotryum lychnidis-dioicae
Microbotryum lychnidis-dioicae
Microbotryum lychnidis-dioicae
Microbotryum lychnidis-dioicae
Microbotryum lychnidis-dioicae
Microbotryum lychnidis-dioicae
Microbotryum lychnidis-dioicae
Microbotryum lychnidis-dioicae
Microbotryum lychnidis-dioicae
Microbotryum lychnidis-dioicae
Microbotryum lychnidis-dioicae
Microbotryum lychnidis-dioicae
Microbotryum lychnidis-dioicae
Microbotryum lychnidis-dioicae
Microbotryum lychnidis-dioicae
Microbotryum lychnidis-dioicae
Microbotryum lychnidis-dioicae
Microbotryum lychnidis-dioicae
Microbotryum saponariae
Microbotryum saponariae
Microbotryum saponariae
Microbotryum saponariae
Neopestalotiopsis clavispora
Penicillium sp. 'occitanis'
Penicillium sp. 'occitanis'
Colletotrichum lindemuthianum
Colletotrichum lindemuthianum
Tubulinosema ratisbonensis
Lentinus polychrous
Daldinia eschscholtzii
Entonaema liquescens
Cyphellophora europaea
Cyphellophora europaea
Cyphellophora europaea
Cyphellophora europaea
Penicillium palitans
Penicillium palitans
Penicillium palitans
Penicillium palitans
Penicillium palitans
Penicillium palitans
Penicillium palitans
Penicillium palitans
Penicillium palitans
Penicillium palitans
Penicillium palitans
Penicillium palitans
Penicillium palitans
Aspergillus lentulus
Aspergillus lentulus
Aspergillus lentulus
Aspergillus lentulus
Aspergillus lentulus
Aspergillus lentulus
Aspergillus lentulus
Aspergillus lentulus
Aspergillus lentulus
Aspergillus lentulus
Aspergillus lentulus
Aspergillus lentulus
Meyerozyma guilliermondii ATCC 6260
Meyerozyma guilliermondii ATCC 6260
Candida tropicalis MYA-3404
Candida tropicalis MYA-3404
Candida albicans WO-1
Cryptococcus gattii VGII R265
Chlorociboria aeruginascens
Saturnispora hagleri
Fusarium incarnatum
Fusarium incarnatum
Fusarium incarnatum
Oidium heveae
Tetrapisispora fleetii
Macroventuria anomochaeta
Metschnikowia hamakuensis
Metschnikowia hamakuensis
Metschnikowia kamakouana
Metschnikowia kamakouana
Metschnikowia mauinuiana
Metschnikowia mauinuiana
Elsinoe ampelina
Elsinoe ampelina
Thelonectria rubi
Penicillium steckii
Penicillium steckii
Meyerozyma athensensis
Chrysoporthe cubensis
Chrysoporthe cubensis
Ceratobasidium sp. AG-I
Aspergillus persii
Colletotrichum nymphaeae
Colletotrichum nymphaeae
Colletotrichum nymphaeae
Colletotrichum nymphaeae
Colletotrichum nymphaeae
Trametes sp. AH28-2
Calonectria hongkongensis
Calonectria multiphialidica
Chaetomium globosum CBS 148.51
Clavispora lusitaniae ATCC 42720
Ustilago bromivora
Ustilago bromivora
Ustilago bromivora
Saccharomyces cerevisiae YJM789
Dactylonectria macrodidyma
Dactylonectria macrodidyma
Aspergillus rambellii
Starmerella riodocensis
Aspergillus awamori var. piceus
Neofusicoccum parvum
Neofusicoccum parvum
Neofusicoccum parvum
Linnemannia elongata
Linnemannia elongata
Linnemannia elongata
Linnemannia elongata
Linnemannia elongata
Podila horticola
Podila horticola
Naganishia randhawae
[Candida] hispaniensis
[Candida] hispaniensis
Ceratocystis harringtonii
Ceratocystis smalleyi
Scedosporium aurantiacum
Kuraishia molischiana
Westerdykella ornata
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pyricularia oryzae
Pseudocercospora eumusae
Parastagonospora nodorum SN15
Parastagonospora nodorum SN15
Arthrobotrys entomopaga
Scheffersomyces stipitis CBS 6054
Scheffersomyces stipitis CBS 6054
Dicyma pulvinata
Xylaria multiplex
Jimgerdemannia lactiflua
Ophiostoma angusticollis
Kregervanrija delftensis
Kregervanrija delftensis
Kregervanrija fluxuum
Saturnispora mendoncae
Martiniozyma abietophila
Marssonina rosae
Annulohypoxylon stygium
Annulohypoxylon stygium
Daldinia caldariorum
Daldinia childiae
Annulohypoxylon truncatum
Pseudozyma hubeiensis
Ustilago shanxiensis
Fusarium oxysporum f. sp. radicis-cucumerinum
Fusarium oxysporum f. sp. radicis-cucumerinum
Fusarium oxysporum f. sp. radicis-cucumerinum
Colletotrichum sansevieriae
Rhizoclosmatium globosum
Friedmanniomyces simplex
Friedmanniomyces endolithicus
Panaeolus papilionaceus
Aspergillus fumigatus Af293
Aspergillus fischeri NRRL 181
Puccinia horiana
Hanseniaspora occidentalis var. citrica
Hanseniaspora occidentalis var. occidentalis
Cryomyces minteri
Saccharomyces cerevisiae x Saccharomyces kudriavzevii
Saccharomyces cerevisiae x Saccharomyces kudriavzevii
Saccharomyces cerevisiae x Saccharomyces kudriavzevii
Saccharomyces cerevisiae x Saccharomyces kudriavzevii
Saccharomyces cerevisiae x Saccharomyces kudriavzevii
Saccharomyces cerevisiae x Saccharomyces kudriavzevii
Saccharomyces cerevisiae x Saccharomyces kudriavzevii
Hanseniaspora pseudoguilliermondii
Botrytis cinerea B05.10
Aspergillus flavus NRRL3357
Aspergillus flavus NRRL3357
Mycosphaerella sp. Ston1
Puccinia arachidis
Phaeotremella fagi
Fusarium verticillioides 7600
Apiospora saccharicola
Nigrospora oryzae
Lasiodiplodia gonubiensis
Zymoseptoria tritici IPO323
Uncinocarpus reesii 1704
Trichoderma koningiopsis
uncultured Malassezia
uncultured Malassezia
uncultured Malassezia
uncultured Malassezia
uncultured Malassezia
uncultured Malassezia
uncultured Malassezia
uncultured Malassezia
uncultured Malassezia
uncultured Malassezia
uncultured Malassezia
uncultured Malassezia
Aspergillus fumigatiaffinis
Aspergillus fumigatiaffinis
Aspergillus fumigatiaffinis
Aspergillus fumigatiaffinis
Serpula lacrymans var. lacrymans
Serpula lacrymans var. lacrymans
Ascodesmis nigricans
Aspergillus terreus NIH2624
Pseudogymnoascus verrucosus
Laccaria trichodermophora
Laccaria trichodermophora
Laccaria trichodermophora
Laccaria trichodermophora
Aspergillus clavatus NRRL 1
Massospora cicadina
Exophiala xenobiotica
Exophiala xenobiotica
Cercospora zeina
Stereocaulon alpinum
Hyphodiscus hymeniophilus
Metschnikowia aberdeeniae
Metschnikowia aberdeeniae
Metschnikowia shivogae
Metschnikowia shivogae
Cudoniella acicularis
Chrysoporthe austroafricana
Chrysoporthe austroafricana
Valsa malicola
Ceratocystis albifundus
Ceratocystis albifundus
Ceratocystis albifundus
Ceratocystis albifundus
Ceratocystis albifundus
Ceratocystis albifundus
Ceratocystis albifundus
Aspergillus westerdijkiae
Aspergillus westerdijkiae
Cercospora berteroae
Margaritispora aquatica
Ceratocystiopsis minuta
Grosmannia penicillata
Grosmannia penicillata
Usnea hakonensis
Quambalaria eucalypti
Sporothrix phasma
Sporothrix phasma
Xylaria grammica
Xylaria grammica
Trypethelium eluteriae
Endocarpon pusillum
Endocarpon pusillum
Ophioceras dolichostomum
Neurospora crassa OR74A
Neurospora crassa OR74A
Cryptococcus gattii WM276
Ogataea thermophila
Thelephora ganbajun
Microbotryum silenes-acaulis
Microbotryum silenes-acaulis
Naematelia aurantialba
Ascochyta fabae
Blumeriella jaapii
Meyerozyma carpophila
Zygoascus meyerae
Neoboletus magnificus
Boletus speciosus
Tylopilus plumbeoviolaceoides
Blastobotrys muscicola
Blastobotrys peoriensis
Infundibulicybe gibba
Infundibulicybe gibba
Lodderomyces elongisporus NRRL YB-4239
Lodderomyces elongisporus NRRL YB-4239
Aspergillus niger ATCC 1015
Lachancea thermotolerans
Lachancea thermotolerans
Kazachstania siamensis
Lipomyces doorenjongii
Pseudocercospora fijiensis CIRAD86
Ceratocystis cacaofunesta
Cutaneotrichosporon arboriforme
Yarrowia osloensis
Blyttiomyces helicus
Metschnikowia cerradonensis
Metschnikowia cerradonensis
Lophium mytilinum
Trematosphaeria pertusa
[Candida] ascalaphidarum
[Candida] blattae
Candida corydali
Teunomyces gatunensis
Salmacisia buchloeana
Ascosphaera apis ARSEF 7405
Ascosphaera apis ARSEF 7405
Halenospora varia
Fusarium oxysporum f. sp. cepae
Fusarium oxysporum f. sp. cepae
Fusarium oxysporum f. sp. cepae
Fusarium oxysporum f. sp. medicaginis
Coccidioides immitis H538.4
Trichoderma gamsii
Trichoderma gamsii
Ceraceosorus bombacis
Schizosaccharomyces japonicus yFS275
Pyricularia sp. CBS 133598
Batrachochytrium dendrobatidis JEL423
Coccidioides immitis RMSCC 2394
Teratosphaeria gauchensis
Exophiala phaeomuriformis
Beverwykella pulmonaria
Blastobotrys adeninivorans
Cantharellus appalachiensis
Trichoderma virens Gv29-8
Venturia pyrina
Venturia pyrina
Venturia pyrina
Lactarius akahatsu
Lactarius hatsudake
Lactarius hatsudake
Penicillium antarcticum
[Candida] nivariensis
Curvularia eragrostidis
Curvularia geniculata
Curvularia geniculata
Puccinia graminis f. sp. tritici CRL 75-36-700-3
Phenoliferia glacialis
Teratosphaeria destructans
Teratosphaeria destructans
Teratosphaeria destructans
[Candida] pseudohaemulonii
[Candida] pseudohaemulonii
Entoloma clypeatum
Diplodia seriata
Diplodia seriata
Diplodia seriata
Diplodia seriata
Papiliotrema terrestris
Malassezia restricta CBS 7877
Malassezia restricta CBS 7877
Malassezia globosa CBS 7966
Pyrenophora tritici-repentis Pt-1C-BFP
Fusarium oxysporum f. sp. lycopersici 4287
Fusarium oxysporum f. sp. lycopersici 4287
Fusarium oxysporum f. sp. lycopersici 4287
Fusarium oxysporum f. sp. lycopersici 4287
Pyrenula aspistea
Fusarium aywerte
Sporothrix pallida
Sporothrix pallida
Sporothrix humicola
Hawksworthiomyces lignivorus
Hawksworthiomyces lignivorus
Trichoderma reesei QM6a
Trichoderma reesei QM6a
Grigorovia yakushimaensis
Kazachstania turicensis
Lachancea sp. CBS 6924
Fibularhizoctonia sp. CBS 109695
Vanderwaltozyma polyspora DSM 70294
Cercospora sojina
Cercospora sojina
Cercospora sojina
Cercospora sojina
Talaromyces stipitatus ATCC 10500
Talaromyces marneffei ATCC 18224
Coccidioides posadasii str. Silveira
Coccidioides posadasii str. Silveira
Yarrowia phangngaensis
Wickerhamiella hasegawae
Histoplasma capsulatum G186AR
Histoplasma capsulatum G186AR
Blastomyces dermatitidis ATCC 26199
Fusarium oxysporum f. sp. narcissi
Fusarium oxysporum f. sp. narcissi
Fusarium sp. Na10
Aspergillus fumigatus A1163
Trichoderma atroviride IMI 206040
Aspergillus calidoustus
Coccidioides posadasii RMSCC 3488
Coccidioides immitis RMSCC 3703
Blastobotrys serpentis
Rhizoctonia solani
Rhizoctonia solani
Rhizoctonia solani
Rhizoctonia solani
Rhizoctonia solani
Rhizoctonia solani
Rhizoctonia solani
Rhizoctonia solani
Rhizoctonia solani
Rhizoctonia solani
Rhizoctonia solani
Rhizoctonia solani
Rhizoctonia solani
Rhizoctonia solani
Rhizoctonia solani
Rhizoctonia solani
Rhizoctonia solani
Rhizoctonia solani
Rhizoctonia solani
Rhizoctonia solani
Rhizoctonia solani
Fusarium nurragi
[Candida] californica
[Candida] californica
Komagataella phaffii
Komagataella phaffii
Ogataea polymorpha
Ogataea polymorpha
Ogataea polymorpha
