#   See ftp://ftp.ncbi.nlm.nih.gov/genomes/README_assembly_summary.txt for a description of the columns in this file.			/#   See ftp://ftp.ncbi.nlm.nih.gov/genomes/README_assembly_summary.txt for a description of the columns in this file.__cds_from_genomic.fna.gz
# assembly_accession	organism_name	species_taxid	ftp_path/# assembly_accession_asm_name_cds_from_genomic.fna.gz
GCF_001715985.3	Manacus vitellinus	328815	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/715/985/GCF_001715985.3_ASM171598v3/GCF_001715985.3_ASM171598v3_cds_from_genomic.fna.gz
GCF_000337975.1	Falco cherrug	345164	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/337/975/GCF_000337975.1_F_cherrug_v1.0/GCF_000337975.1_F_cherrug_v1.0_cds_from_genomic.fna.gz
GCF_017590055.1	Onychostruthus taczanowskii	356909	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/590/055/GCF_017590055.1_ASM1759005v1/GCF_017590055.1_ASM1759005v1_cds_from_genomic.fna.gz
GCF_902148855.1	Sphaeramia orbicularis	375764	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/902/148/855/GCF_902148855.1_fSphaOr1.1/GCF_902148855.1_fSphaOr1.1_cds_from_genomic.fna.gz
GCF_000971095.1	Anser cygnoides domesticus	8845	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/971/095/GCF_000971095.1_AnsCyg_PRJNA183603_v1.0/GCF_000971095.1_AnsCyg_PRJNA183603_v1.0_cds_from_genomic.fna.gz
GCF_010909765.2	Amblyraja radiata	386614	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/909/765/GCF_010909765.2_sAmbRad1.1.pri/GCF_010909765.2_sAmbRad1.1.pri_cds_from_genomic.fna.gz
GCF_902500255.1	Thalassophryne amazonica	390379	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/902/500/255/GCF_902500255.1_fThaAma1.1/GCF_902500255.1_fThaAma1.1_cds_from_genomic.fna.gz
GCF_009829125.1	Periophthalmus magnuspinnatus	409849	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/829/125/GCF_009829125.1_fPerMag1.pri/GCF_009829125.1_fPerMag1.pri_cds_from_genomic.fna.gz
GCF_003945725.1	Corapipo altera	415028	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/945/725/GCF_003945725.1_ASM394572v1/GCF_003945725.1_ASM394572v1_cds_from_genomic.fna.gz
GCF_013103735.1	Etheostoma cragini	417921	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/103/735/GCF_013103735.1_CSU_Ecrag_1.0/GCF_013103735.1_CSU_Ecrag_1.0_cds_from_genomic.fna.gz
GCF_004355925.1	Anarrhichthys ocellatus	433405	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/355/925/GCF_004355925.1_GSC_Weel_1.0/GCF_004355925.1_GSC_Weel_1.0_cds_from_genomic.fna.gz
GCF_900634775.1	Gouania willdenowi	441366	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/634/775/GCF_900634775.1_fGouWil2.1/GCF_900634775.1_fGouWil2.1_cds_from_genomic.fna.gz
GCF_000698965.1	Struthio camelus australis	8801	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/698/965/GCF_000698965.1_ASM69896v1/GCF_000698965.1_ASM69896v1_cds_from_genomic.fna.gz
GCF_014905685.2	Nematolebias whitei	451745	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/905/685/GCF_014905685.2_NemWhi1/GCF_014905685.2_NemWhi1_cds_from_genomic.fna.gz
GCF_016920845.1	Gasterosteus aculeatus aculeatus	69293	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/920/845/GCF_016920845.1_GAculeatus_UGA_version5/GCF_016920845.1_GAculeatus_UGA_version5_cds_from_genomic.fna.gz
GCF_902150065.1	Myripristis murdjan	586833	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/902/150/065/GCF_902150065.1_fMyrMur1.1/GCF_902150065.1_fMyrMur1.1_cds_from_genomic.fna.gz
GCF_003945595.2	Pipra filicauda	649802	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/945/595/GCF_003945595.2_ASM394559v2/GCF_003945595.2_ASM394559v2_cds_from_genomic.fna.gz
GCF_000738735.5	Corvus cornix cornix	181096	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/738/735/GCF_000738735.5_ASM73873v5/GCF_000738735.5_ASM73873v5_cds_from_genomic.fna.gz
GCF_017976425.1	Toxotes jaculatrix	941984	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/976/425/GCF_017976425.1_fToxJac2.pri/GCF_017976425.1_fToxJac2.pri_cds_from_genomic.fna.gz
GCF_015832195.1	Motacilla alba alba	45807	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/832/195/GCF_015832195.1_Motacilla_alba_V1.0_pri/GCF_015832195.1_Motacilla_alba_V1.0_pri_cds_from_genomic.fna.gz
GCF_009650955.1	Corvus moneduloides	1196302	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/650/955/GCF_009650955.1_bCorMon1.pri/GCF_009650955.1_bCorMon1.pri_cds_from_genomic.fna.gz
GCF_009762535.1	Notolabrus celidotus	1203425	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/762/535/GCF_009762535.1_fNotCel1.pri/GCF_009762535.1_fNotCel1.pri_cds_from_genomic.fna.gz
GCF_003724035.1	Tachysurus fulvidraco	1234273	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/724/035/GCF_003724035.1_ASM372403v1/GCF_003724035.1_ASM372403v1_cds_from_genomic.fna.gz
GCF_017639745.1	Melanotaenia boesemani	1250792	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/639/745/GCF_017639745.1_fMelBoe1.pri/GCF_017639745.1_fMelBoe1.pri_cds_from_genomic.fna.gz
GCF_901765095.1	Microcaecilia unicolor	1415580	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/901/765/095/GCF_901765095.1_aMicUni1.1/GCF_901765095.1_aMicUni1.1_cds_from_genomic.fna.gz
GCF_018831695.1	Puntigrus tetrazona	1606681	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/831/695/GCF_018831695.1_ASM1883169v1/GCF_018831695.1_ASM1883169v1_cds_from_genomic.fna.gz
GCF_001515605.1	Sinocyclocheilus anshuiensis	1608454	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/515/605/GCF_001515605.1_SAMN03320099.WGS_v1.1/GCF_001515605.1_SAMN03320099.WGS_v1.1_cds_from_genomic.fna.gz
GCF_002872115.1	Paramormyrops kingsleyae	1676925	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/872/115/GCF_002872115.1_PKINGS_0.1/GCF_002872115.1_PKINGS_0.1_cds_from_genomic.fna.gz
GCF_007399415.2	Gopherus evgoodei	1825980	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/399/415/GCF_007399415.2_rGopEvg1_v1.p/GCF_007399415.2_rGopEvg1_v1.p_cds_from_genomic.fna.gz
GCF_002814215.1	Seriola lalandi dorsalis	302047	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/814/215/GCF_002814215.1_Sedor1/GCF_002814215.1_Sedor1_cds_from_genomic.fna.gz
GCF_004027225.2	Strigops habroptila	2489341	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/027/225/GCF_004027225.2_bStrHab1.2.pri/GCF_004027225.2_bStrHab1.2.pri_cds_from_genomic.fna.gz
GCF_002925995.2	Terrapene carolina triunguis	158814	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/925/995/GCF_002925995.2_T_m_triunguis-2.0/GCF_002925995.2_T_m_triunguis-2.0_cds_from_genomic.fna.gz
GCF_002910315.2	Salvelinus sp. IW2-2015	2691554	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/910/315/GCF_002910315.2_ASM291031v2/GCF_002910315.2_ASM291031v2_cds_from_genomic.fna.gz
