#   See ftp://ftp.ncbi.nlm.nih.gov/genomes/README_assembly_summary.txt for a description of the columns in this file.			/#   See ftp://ftp.ncbi.nlm.nih.gov/genomes/README_assembly_summary.txt for a description of the columns in this file.__cds_from_genomic.fna.gz
# assembly_accession	organism_name	species_taxid	ftp_path/# assembly_accession_asm_name_cds_from_genomic.fna.gz
GCF_021155775.1	Neodiprion pinetum	441929	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/155/775/GCF_021155775.1_iyNeoPine1.1/GCF_021155775.1_iyNeoPine1.1_cds_from_genomic.fna.gz
GCF_001412515.2	Diachasma alloeum	454923	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/412/515/GCF_001412515.2_Dall2.0/GCF_001412515.2_Dall2.0_cds_from_genomic.fna.gz
GCF_001594065.1	Cyphomyrmex costatus	456900	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/594/065/GCF_001594065.1_Ccosl1.0/GCF_001594065.1_Ccosl1.0_cds_from_genomic.fna.gz
GCF_013357705.1	Chelonus insularis	460826	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/357/705/GCF_013357705.1_ASM1335770v1/GCF_013357705.1_ASM1335770v1_cds_from_genomic.fna.gz
GCF_001594075.1	Trachymyrmex cornetzi	471704	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/594/075/GCF_001594075.1_Tcor1.0/GCF_001594075.1_Tcor1.0_cds_from_genomic.fna.gz
GCF_012274295.1	Osmia lignaria	473952	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/274/295/GCF_012274295.1_USDA_OLig_1.0/GCF_012274295.1_USDA_OLig_1.0_cds_from_genomic.fna.gz
GCF_010583005.1	Odontomachus brunneus	486640	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/583/005/GCF_010583005.1_Obru_v1/GCF_010583005.1_Obru_v1_cds_from_genomic.fna.gz
GCF_001483705.1	Eufriesea mexicana	516756	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/483/705/GCF_001483705.1_ASM148370v1/GCF_001483705.1_ASM148370v1_cds_from_genomic.fna.gz
GCF_001594045.1	Atta colombica	520822	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/594/045/GCF_001594045.1_Acol1.0/GCF_001594045.1_Acol1.0_cds_from_genomic.fna.gz
GCF_013339745.1	Dermacentor silvarum	543639	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/339/745/GCF_013339745.1_ASM1333974v1/GCF_013339745.1_ASM1333974v1_cds_from_genomic.fna.gz
GCF_011392965.1	Frieseomelitta varia	561572	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/392/965/GCF_011392965.1_Fvar_1.2/GCF_011392965.1_Fvar_1.2_cds_from_genomic.fna.gz
GCF_000151315.2	Capsaspora owczarzaki ATCC 30864	192875	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/151/315/GCF_000151315.2_C_owczarzaki_V2/GCF_000151315.2_C_owczarzaki_V2_cds_from_genomic.fna.gz
GCF_001263275.1	Habropoda laboriosa	597456	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/263/275/GCF_001263275.1_ASM126327v1/GCF_001263275.1_ASM126327v1_cds_from_genomic.fna.gz
GCF_001313825.1	Dinoponera quadriceps	609295	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/313/825/GCF_001313825.1_ASM131382v1/GCF_001313825.1_ASM131382v1_cds_from_genomic.fna.gz
GCF_003227715.1	Harpegnathos saltator	610380	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/227/715/GCF_003227715.1_Hsal_v8.5/GCF_003227715.1_Hsal_v8.5_cds_from_genomic.fna.gz
GCF_005281655.1	Nylanderia fulva	613905	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/281/655/GCF_005281655.1_TAMU_Nfulva_1.0/GCF_005281655.1_TAMU_Nfulva_1.0_cds_from_genomic.fna.gz
GCF_001186125.1	Sphaeroforma arctica JP610	72019	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/186/125/GCF_001186125.1_Spha_arctica_JP610_V1/GCF_001186125.1_Spha_arctica_JP610_V1_cds_from_genomic.fna.gz
GCF_001186105.1	Amyelois transitella	680683	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/186/105/GCF_001186105.1_ASM118610v1/GCF_001186105.1_ASM118610v1_cds_from_genomic.fna.gz
GCF_014905175.1	Aphidius gifuensis	684658	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/905/175/GCF_014905175.1_ASM1490517v1/GCF_014905175.1_ASM1490517v1_cds_from_genomic.fna.gz
GCF_000388065.1	Fonticula alba	691883	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/388/065/GCF_000388065.1_Font_alba_ATCC_38817_V2/GCF_000388065.1_Font_alba_ATCC_38817_V2_cds_from_genomic.fna.gz
GCF_002803265.2	Melanaphis sacchari	742174	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/803/265/GCF_002803265.2_SCAv2.0/GCF_002803265.2_SCAv2.0_cds_from_genomic.fna.gz
GCF_001465965.1	Polistes dominula	743375	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/465/965/GCF_001465965.1_Pdom_r1.2/GCF_001465965.1_Pdom r1.2_cds_from_genomic.fna.gz
GCF_013123115.1	Colletes gigas	935657	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/123/115/GCF_013123115.1_ASM1312311v1/GCF_013123115.1_ASM1312311v1_cds_from_genomic.fna.gz
GCF_000188695.1	Salpingoeca rosetta	946362	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/188/695/GCF_000188695.1_Proterospongia_sp_ATCC50818/GCF_000188695.1_Proterospongia_sp_ATCC50818_cds_from_genomic.fna.gz
GCF_018152115.1	Drosophila rhopaloa	1041015	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/152/115/GCF_018152115.1_ASM1815211v1/GCF_018152115.1_ASM1815211v1_cds_from_genomic.fna.gz
GCF_010883055.1	Belonocnema treatae	1159321	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/883/055/GCF_010883055.1_B_treatae_v1/GCF_010883055.1_B_treatae_v1_cds_from_genomic.fna.gz
GCF_019059575.1	Amphibalanus amphitrite	1232801	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/059/575/GCF_019059575.1_NRLGWU_Aamphi_draft/GCF_019059575.1_NRLGWU_Aamphi_draft_cds_from_genomic.fna.gz
GCF_907164935.1	Osmia bicornis bicornis	1437190	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/907/164/935/GCF_907164935.1_iOsmBic2.1/GCF_907164935.1_iOsmBic2.1_cds_from_genomic.fna.gz
GCF_003589595.1	Hyposmocoma kahamanoa	1477025	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/589/595/GCF_003589595.1_ASM358959v1/GCF_003589595.1_ASM358959v1_cds_from_genomic.fna.gz
GCF_014743375.2	Drosophila subpulchrella	1486046	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/743/375/GCF_014743375.2_RU_Dsub_v1.1/GCF_014743375.2_RU_Dsub_v1.1_cds_from_genomic.fna.gz
GCF_016920705.1	Anopheles coluzzii	1518534	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/920/705/GCF_016920705.1_AcolMOP1/GCF_016920705.1_AcolMOP1_cds_from_genomic.fna.gz
GCF_011630105.1	Anneissia japonica	1529436	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/630/105/GCF_011630105.1_ASM1163010v1/GCF_011630105.1_ASM1163010v1_cds_from_genomic.fna.gz
GCF_016097555.1	Gigantopelta aegis	1735272	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/097/555/GCF_016097555.1_Gae_host_genome/GCF_016097555.1_Gae_host_genome_cds_from_genomic.fna.gz
GCF_003672135.1	Ooceraea biroi	2015173	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/672/135/GCF_003672135.1_Obir_v5.4/GCF_003672135.1_Obir_v5.4_cds_from_genomic.fna.gz
GCF_003710045.1	Nomia melanderi	2448451	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/710/045/GCF_003710045.1_USU_Nmel_1.2/GCF_003710045.1_USU_Nmel_1.2_cds_from_genomic.fna.gz
GCF_006345805.1	Octopus sinensis	2607531	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/006/345/805/GCF_006345805.1_ASM634580v1/GCF_006345805.1_ASM634580v1_cds_from_genomic.fna.gz
GCF_001417965.1	Exaiptasia diaphana	2652724	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/417/965/GCF_001417965.1_Aiptasia_genome_1.1/GCF_001417965.1_Aiptasia genome 1.1_cds_from_genomic.fna.gz
GCF_011952275.1	Bombus vancouverensis nearcticus	2705177	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/952/275/GCF_011952275.1_Bvanc_JDL1245/GCF_011952275.1_Bvanc_JDL1245_cds_from_genomic.fna.gz
GCF_902806685.1	Maniola hyperantus	2795564	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/902/806/685/GCF_902806685.1_iAphHyp1.1/GCF_902806685.1_iAphHyp1.1_cds_from_genomic.fna.gz
